South America%Mexico%America Movil,43070,155,73125,87,0,0,0,0,0,0
North America%US%Freddie Mac,42329.2,156,0,0,0,0,0,0,0,0
North America%US%Washington Mutual,42289.9,157,0,0,0,0,0,0,0,0
Australia%Australia%Commonwealth Bank of Au,41628.9,159,0,0,0,0,0,0,0,0
Europe%Italy%Banca Intesa,40968.5,161,0,0,0,0,0,0,0,0
North America%Canada%Toronto Dominion Bank,39921.6,163,44285.6,186,0,0,0,0,0,0
North America%Canada%EnCana,39840.8,165,57175.3,128,23373.6,333,0,0,0,0
Europe%France%Vivendi Universal,39560.7,167,0,0,0,0,0,0,0,0
Europe%Belgium%KBC Groupe,39290.1,168,46202.9,171,0,0,0,0,0,0
North America%US%Lehman Brothers,39082.1,171,19971.3,476,0,0,0,0,0,0
Asia%Japan%Resona,39044.6,172,0,0,0,0,0,0,0,0
North America%US%E.I. du Pont de Nemours,38831.9,173,42053.4,197,0,0,0,0,0,0
Asia%Japan%Mitsubishi Corp,38296.7,174,0,0,0,0,0,0,0,0
Europe%Denmark%A.P. Moller-Maersk,37497.3,177,0,0,0,0,0,0,0,0
North America%US%First Data,35915.9,183,0,0,0,0,0,0,0,0
Europe%Norway%Norsk Hydro,35827,185,0,0,0,0,0,0,0,0
Europe%France%Gaz de France,35529.8,186,59615.3,117,0,0,0,0,0,0
Europe%Spain%Repsol-YPF,34632.2,192,42288.1,193,0,0,0,0,0,0
North America%US%Burlington Resources,34546.8,194,0,0,0,0,0,0,0,0
Europe%France%EADS,34474.5,195,19360.7,499,16448.7,489,33593.9,235,0,0
Europe%Spain%Endesa,34133.8,199,0,0,0,0,0,0,0,0
Asia%Japan%Tepco,33652.6,201,0,0,0,0,0,0,0,0
Asia%Japan%Millea Holdings,33314.9,204,29744.8,299,0,0,0,0,0,0
North America%US%Anheuser-Busch,33205,207,33933.6,253,0,0,0,0,0,0
Asia%Saudi Arabia%Samba Financial,32637.4,209,0,0,0,0,0,0,0,0
North America%US%Alcon,32222.7,214,42342.5,192,48395.4,139,0,0,0,0
Asia%Israel%Teva Pharmaceutical Indus,31956.9,216,0,0,0,0,0,0,0,0
North America%US%Burlington Northern Santa,31078.8,221,0,0,0,0,0,0,0,0
South America%Brazil%Banco Itau,31031.9,222,53624.1,142,0,0,0,0,0,0
Asia%Saudi Arabia%Saudi Electricity,30885.8,223,0,0,0,0,0,0,0,0
North America%Canada%Canadian Natural Resourc,29838.3,227,0,0,0,0,0,0,0,0
Europe%Netherlands%Aegon,29548.6,229,23967.4,384,0,0,0,0,0,0
Europe%Russia%Unified Energy System,29173.2,234,44478.7,185,0,0,0,0,0,0
Asia%South Korea%Kookmin Bank,29045.6,236,0,0,0,0,0,0,0,0
North America%Canada%Shell Canada,29034.9,237,0,0,0,0,0,0,0,0
North America%US%St. Paul Travelers,28937.5,238,29682.8,302,0,0,0,0,0,0
Europe%Belgium%Dexia,28601,241,33708.2,256,0,0,0,0,0,0
Europe%Belgium%InBev,28398.5,243,54299.4,139,0,0,0,0,0,0
Europe%Italy%San Paolo IMI,28366.4,244,0,0,0,0,0,0,0,0
North America%US%Viacom (new),28351.2,245,0,0,0,0,0,0,0,0
North America%US%Schering Plough,28095.2,246,23363.7,394,0,0,0,0,0,0
Asia%Japan%Orix,27980.8,249,0,0,0,0,0,0,0,0
North America%US%Bank of New York,27747.6,253,0,0,0,0,0,0,0,0
North America%US%Best Buy,27401.6,254,0,0,17783.1,445,0,0,0,0
Asia%Singapore%Singapore Telecommunicat,27353.7,255,0,0,0,0,0,0,0,0
Europe%UK%National Grid Transco,26954.7,259,0,0,0,0,0,0,0,0
Asia%South Korea%Korea Electric Power,26939.7,260,19467,493,20725,382,0,0,0,0
North America%US%Alcoa,26642.8,262,29366.2,310,0,0,0,0,0,0
North America%US%Guidant,26451,267,0,0,0,0,0,0,0,0
North America%US%Suntrust Banks,26379.6,268,0,0,0,0,0,0,0,0
Asia%Japan%Nippon Steel,26307.2,269,34535.8,250,26735.4,284,18776.1,471,0,0
North America%US%Transocean,26175.1,270,42959.5,190,27782.2,273,0,0,0,0
Europe%Germany%Commerzbank,26135.4,271,20617.8,458,0,0,0,0,0,0
Asia%UAE%Etisalat,25320.2,278,38716.2,219,0,0,0,0,0,0
Europe%France%Arcelor,25186.4,280,0,0,0,0,0,0,0,0
North America%US%Alltel,25121.6,282,0,0,0,0,0,0,0,0
Asia%India%National Thermal Power,24792.8,286,40487.4,206,0,0,0,0,0,0
North America%Canada%Sun Life Financial,24761,287,26386.9,344,18180.4,434,0,0,0,0
North America%Canada%Canadian Imperial Bank of,24685.4,289,0,0,0,0,0,0,0,0
North America%Canada%Petro Canada,24468.8,292,21076.4,441,0,0,0,0,0,0
South America%Mexico%Cemex,24432.3,294,20669,456,0,0,0,0,0,0
North America%US%CVS Corporation,24416.1,295,0,0,0,0,0,0,0,0
North America%US%Hartford Financial Services,24363,299,23792.6,389,0,0,0,0,0,0
North America%US%Southern Company,24306.7,300,27045,334,0,0,0,0,0,0
Europe%Netherlands%KPN,24213.2,302,31255.3,286,25683.9,300,0,0,0,0
North America%Canada%Thomson,24192.3,303,21542.9,428,0,0,0,0,0,0
Europe%France%Saint-Gobain,24087.8,304,30626.3,291,0,0,0,0,0,0
Asia%Japan%JFE Holdings,23640.7,310,27285,331,24757.7,317,0,0,0,0
Europe%UK%BAE Systems,23500.6,312,33903.8,254,19785.1,398,0,0,0,0
Asia%Japan%Shin Etsu Chemical,23401.6,314,0,0,0,0,0,0,0,0
North America%US%Liberty Media,23020.9,316,23348.4,395,0,0,0,0,0,0
Europe%France%AGF,22928,318,0,0,0,0,0,0,0,0
South America%Mexico%Wal-Mart de Mexico,22762.8,321,0,0,0,0,0,0,0,0
Europe%France%Veolia Environnement,22617.8,323,32937.7,267,17152,472,0,0,0,0
Europe%Finland%Fortum,22211.7,329,36280.5,234,21769.9,362,21530.4,412,0,0
North America%US%Countrywide  Financial,22129.9,331,0,0,0,0,0,0,0,0
Europe%France%Alcatel,22070.8,332,0,0,0,0,0,0,0,0
North America%US%Caremark RX,22064.1,333,0,0,0,0,0,0,0,0
Europe%Austria%Erste Bank,21907.2,337,20571.7,459,0,0,0,0,0,0
North America%US%Fifth Third Bancorp,21869.3,338,0,0,0,0,0,0,0,0
Asia%Saudi Arabia%Saudi British Bank,21778.3,339,0,0,0,0,0,0,0,0
North America%Canada%Barrick Gold,21727.8,341,38078.7,222,37809.4,189,43392.9,161,0,0
North America%US%Newmont Mining,21658,342,19743.5,483,24600.7,320,25132.2,340,0,0
North America%US%National City,21612.6,345,0,0,0,0,0,0,0,0
Europe%Italy%Capitalia,21485.3,346,0,0,0,0,0,0,0,0
North America%US%SLM,21479.5,347,0,0,0,0,0,0,0,0
Australia%Australia%Westfield Group,21340.3,349,31558.2,283,25545.6,301,21121.4,424,0,0
Asia%Japan%Kansai Electric Power,21336.2,350,23986.4,383,21693.6,364,0,0,0,0
North America%US%McGraw-Hill,21157,352,0,0,0,0,0,0,0,0
Asia%Japan%Nintendo,20964,355,72446.3,90,47758.7,142,21449.6,415,0,0
North America%US%Sears Holdings,20960.7,357,0,0,0,0,0,0,0,0
North America%US%Golden West Financial,20947.3,358,0,0,0,0,0,0,0,0
Asia%Saudi Arabia%Riyad Bank,20931.7,359,0,0,0,0,0,0,0,0
South Africa%Argentina%Tenaris,20881,360,29865.4,298,25527.2,302,0,0,0,0
Europe%Ireland%AIB,20872.7,361,0,0,0,0,0,0,0,0
North America%US%TXU,20713.3,363,0,0,0,0,0,0,0,0
North America%US%Moody's,20694.8,364,0,0,0,0,0,0,0,0
Europe%UK%Cadbury Schweppes,20675.6,366,23228.5,397,0,0,0,0,0,0
Europe%Czech Republic%CEZ,20583.4,368,45412.8,177,25439.7,304,23016.6,383,0,0
Asia%Japan%Sumitomo Metal Industries,20569.7,369,0,0,0,0,0,0,0,0
Asia%Japan%Mitsui Sumitomo Insurance,20532.3,370,0,0,0,0,0,0,0,0
North America%US%Progressive,20509.2,371,0,0,0,0,0,0,0,0
Europe%UK%Xstrata,20439.1,373,68533.4,93,55660.4,114,51237.8,135,0,0
North America%US%State Street Corporation,20255.7,374,30608.2,292,0,0,0,0,0,0
Europe%Russia%MMC Norilsk Nickel,20171.3,376,54042.9,141,0,0,0,0,0,0
South America%Mexico%Amtel,20169.9,377,0,0,0,0,0,0,0,0
Europe%Germany%Schering,20141.6,378,0,0,0,0,0,0,0,0
Europe%Austria%OMV,20040.8,380,19898.6,478,0,0,0,0,0,0
Asia%Japan%Inpex,19950.1,381,0,0,17314.5,465,24832.6,348,0,0
North America%US%Federated Department Stor,19871.8,384,0,0,0,0,0,0,0,0
North America%US%Sysco,19849.1,385,0,0,17480.2,455,0,0,0,0
Africa%South Africa%Anglo Platinum,19836.7,387,34664.8,246,24006.1,327,0,0,0,0
North America%US%Chubb,19795,388,0,0,17034.2,477,18688.2,476,0,0
Asia%Japan%Sharp,19627.1,391,0,0,0,0,0,0,0,0
North America%Canada%Talisman Energy,19471.8,393,0,0,17445.3,459,0,0,0,0
Asia%Japan%Sumitomo Trust & Banking,19305.7,395,0,0,0,0,0,0,0,0
North America%US%Waste Management,19298,396,0,0,16679.9,487,0,0,0,0
North America%US%Broadcom,19286,397,0,0,0,0,19099.8,462,0,0
Asia%Japan%T & D Holdings,19207,398,0,0,0,0,0,0,0,0
Europe%UK%Old Mutual,19147.5,399,0,0,0,0,0,0,0,0
Asia%Japan%Komatsu,19003.1,400,27744.3,326,20949.7,379,28181.6,302,0,0
North America%US%Boston Scientific,18937.1,401,0,0,0,0,0,0,0,0
Europe%UK%Scottish Power,18874.1,402,0,0,0,0,0,0,0,0
North America%US%Loews Corporation,18811.5,403,21304.3,434,0,0,0,0,0,0
Europe%Ireland%CRH,18733.3,404,20677.1,455,17467.6,457,0,0,0,0
Asia%Japan%Toshiba,18661,406,21659.3,426,21904.5,360,18743.4,473,0,0
Africa%South Africa%Standard Bank,18611.2,407,0,0,24351.2,325,23095.2,381,0,0
North America%US%Staples,18595.9,409,0,0,17064,475,0,0,0,0
North America%US%Simon Property,18542.9,411,20721.9,453,0,0,0,0,0,0
Asia%Japan%Chubu Electric Power,18539.6,413,19487.8,491,19083.1,409,0,0,0,0
Europe%Norway%Telenor Group,18332.5,415,0,0,0,0,0,0,0,0
North America%US%Kohls,18313.7,416,0,0,0,0,0,0,0,0
Africa%South Africa%Firstrand,18217.4,418,0,0,0,0,0,0,0,0
Asia%Saudi Arabia%Banque Saudi Fransi,18088.7,422,0,0,0,0,0,0,0,0
Europe%Ireland%Bank of Ireland,18066.3,423,0,0,0,0,0,0,0,0
Europe%Italy%RAS,17991.8,426,0,0,0,0,0,0,0,0
Europe%Norway%DnB Nor,17976.9,427,20335.6,466,18632.4,419,0,0,0,0
Europe%Spain%Banco Popular Espanol,17886.3,429,22147.8,418,0,0,0,0,0,0
Europe%France%Bouygues,17845.9,432,22157.3,417,17842.4,443,0,0,0,0
Asia%Japan%Daiwa Securities Group,17829.7,433,0,0,0,0,0,0,0,0
Asia%Japan%Sumitomo,17764.3,435,0,0,0,0,18175.1,493,0,0
North America%US%Sun Microsystems,17754.9,436,0,0,0,0,0,0,0,0
North America%US%HCA,17717.6,437,0,0,0,0,0,0,0,0
Asia%Japan%Asahi Glass,17681,438,0,0,0,0,0,0,0,0
North America%US%Weyerhaeuser,17619,440,0,0,0,0,0,0,0,0
North America%US%Symantec,17559,441,0,0,0,0,0,0,0,0
Asia%Japan%Aeon,17552.7,442,0,0,0,0,0,0,0,0
Asia%India%Bharti Tele-Ventures,17544.9,443,0,0,0,0,0,0,0,0
Asia%Japan%Hoya,17512.8,444,0,0,0,0,0,0,0,0
North America%US%Cendant,17492,445,0,0,0,0,0,0,0,0
North America%US%Genzyme,17463.1,447,19949,477,0,0,0,0,0,0
Asia%Japan%Fujitsu,17421.2,449,0,0,0,0,0,0,0,0
North America%US%Medco Health Solutions,17418.1,450,22942.6,403,29959.8,250,27285.1,310,0,0
Asia%Japan%Fuji Photo Film,17141.1,453,0,0,0,0,0,0,0,0
Europe%Italy%Mediobanca,17094.8,454,0,0,0,0,0,0,0,0
North America%Canada%Alcan,17073.8,455,0,0,0,0,0,0,0,0
North America%US%International Paper,17029,456,0,0,0,0,0,0,0,0
Asia%Japan%Kyocera,16895,460,0,0,18651.8,416,0,0,0,0
Europe%Germany%Metro,16797.5,464,26284.2,348,19262,408,0,0,0,0
Europe%France%STMicroelectronics,16767.8,465,0,0,0,0,0,0,0,0
North America%US%Zimmer Holdings,16764.4,466,0,0,0,0,0,0,0,0
Asia%Japan%Daiichi Sankyo,16726,467,21747.2,425,0,0,0,0,0,0
North America%US%Electronic Arts,16623.7,468,0,0,0,0,0,0,0,0
North America%US%Bear Stearns,16556.2,470,0,0,0,0,0,0,0,0
North America%US%Phelps Dodge,16390.1,473,0,0,0,0,0,0,0,0
Europe%Turkey%Turkiye Is Bank,16389.6,474,0,0,0,0,0,0,0,0
Asia%Saudi Arabia%Etihad Etisalat,16372,475,0,0,0,0,0,0,0,0
Asia%South Korea%SK Telecom,16300.4,476,0,0,0,0,0,0,0,0
North America%US%Nucor,16285.5,477,19512.3,488,0,0,0,0,0,0
North America%US%Agilent Technologies,16267.4,478,0,0,0,0,0,0,0,0
Asia%Japan%Mizuho Trust & Banking,16225.4,480,0,0,0,0,0,0,0,0
Asia%South Korea%LG Philips LCD,16129.6,483,0,0,0,0,0,0,0,0
North America%US%FirstEnergy,16129,484,20917.8,446,0,0,19066.5,465,0,0
Asia%Japan%Nikko Cordial,16115.6,485,0,0,0,0,0,0,0,0
Europe%UK%Marks & Spencer,16106.4,486,0,0,0,0,0,0,0,0
North America%US%Public Service Enterprise,16084.9,487,0,0,0,0,0,0,0,0
Asia%South Korea%Shinhan Financial,16081.4,488,0,0,0,0,18310.1,488,0,0
Europe%UK%GUS,16059.7,490,0,0,0,0,0,0,0,0
North America%US%Regions Financial,16049.9,491,0,0,0,0,0,0,0,0
Europe%UK%Legal & General,16024.6,492,0,0,0,0,0,0,0,0
Asia%Japan%Mitsubishi Heavy Industries,16011.9,493,0,0,0,0,0,0,0,0
Asia%South Korea%Woori Finance Holdings,16010,494,0,0,0,0,0,0,0,0
North America%US%Weatherford International,15957.9,497,24583.6,371,0,0,0,0,0,0
North America%US%Advanced Micro Devices,15946.2,498,0,0,0,0,0,0,0,0
North America%US%Gap,15945.5,499,0,0,0,0,0,0,0,0
Europe%Italy%Fiat,15944.4,500,28591.2,316,0,0,0,0,0,0
Asia%Taiwan%Formosa Plastics,0,0,0,0,0,0,18021.9,498,0,0
Europe%Sweden%Sandvik,0,0,20655.2,457,0,0,18053.9,497,0,0
Europe%UK%Antofagasta,0,0,0,0,0,0,18145.8,496,0,0
Asia%Hong Kong%Hong Kong Exchanges & Clearing,0,0,0,0,17970,441,18151.4,495,0,0
North America%US%PG&E,0,0,0,0,0,0,18284.8,490,0,0
Asia%China%China Everbright Bank,0,0,0,0,0,0,18297.7,489,0,0
Europe%UK%Fresnillo,0,0,0,0,0,0,18310.6,487,0,0
Asia%Indonesia%Bank Rakyat Indonesia,0,0,0,0,0,0,18562.6,481,0,0
Asia%Malaysia%CIMB Group Holdings,0,0,0,0,0,0,18657.8,480,0,0
Asia%Hong Kong%Li & Fung,0,0,0,0,18617.7,421,18666.6,478,0,0
North America%US%Chubb,0,0,0,0,17034.2,477,18688.2,476,0,0
Europe%Germany%Man,0,0,0,0,0,0,18740.9,475,0,0
Australia%Australia%Fortescue Metals,0,0,0,0,0,0,18741.6,474,0,0
Africa%South Africa%Anglo American Platinum,0,0,0,0,0,0,18764.6,472,0,0
Asia%Japan%Nippon Steel,0,0,0,0,26735.4,284,18776.1,471,0,0
Asia%Thailand%PTT Exploration & Production,0,0,0,0,0,0,18779.2,470,0,0
North America%US%Equity Residential Trust Properties,0,0,0,0,0,0,18801.1,469,0,0
Europe%France%Essilor International,0,0,0,0,0,0,18834.5,468,0,0
Europe%Switzerland%Transocean,0,0,0,0,0,0,19094,464,0,0
Asia%Malaysia%Sime Darby,0,0,0,0,16046.2,500,19106.3,461,0,0
South America%Mexico%Industrias Penoles,0,0,0,0,0,0,19249.7,456,0,0
North America%US%Air Products and Chemicals,0,0,0,0,0,0,19333.6,455,0,0
Asia%China%Wuliangye Yibin,0,0,0,0,0,0,19793.5,450,0,0
Asia%Hong Kong%Hong Kong and China Gas,0,0,0,0,16279.9,492,20250,443,0,0
Asia%China%CITIC Securities,0,0,24821.7,369,27606.3,274,20473.1,440,0,0
North America%Canada%Teck Resources,0,0,0,0,25707,299,20545,439,0,0
Europe%Switzerland%Synthes,0,0,0,0,0,0,20578.8,438,0,0
Asia%Hong Kong%MTR,0,0,0,0,21692,365,20714.2,435,0,0
Asia%Hong Kong%CLP Holdings,0,0,19818.9,480,17198.5,469,20763.9,434,0,0
North America%Canada%Rogers Communications,0,0,23347.2,396,20180.9,390,20771.3,433,0,0
Asia%Japan%Sony,0,0,0,0,38487.3,182,20802,431,0,0
Africa%South Africa%Vodacom,0,0,0,0,0,0,20968.3,426,0,0
Asia%China%Jiangsu Yanghe Brewery,0,0,0,0,0,0,21028.1,425,0,0
Australia%Australia%Westfield Group,0,0,0,0,25545.6,301,21121.4,424,0,0
Europe%Germany%Fresenius Medical Care,0,0,0,0,16615.3,488,21226.6,421,0,0
North America%US%Intuitive Surgical,0,0,0,0,0,0,21467.1,414,0,0
Asia%South Korea%Hyundai Heavy Industries,0,0,28432.3,319,0,0,21564.8,411,0,0
Europe%France%Ppr,0,0,0,0,16883,479,21639.4,409,0,0
Asia%South Korea%LG Chem,0,0,0,0,0,0,21641,408,0,0
South America%Chile%Copec,0,0,24250.1,377,19323.5,406,21704.3,407,0,0
Africa%South Africa%Kumba Iron Ore,0,0,0,0,0,0,22075.4,402,0,0
Europe%UK%Tullow Oil,0,0,0,0,16810.6,483,22103,400,0,0
Asia%Japan%Tokio Marine Holdings,0,0,0,0,22670.3,345,22201.5,397,0,0
North America%US%Coach,0,0,0,0,0,0,22238.7,396,0,0
Europe%Italy%Saipem,0,0,0,0,17106.9,474,22758.6,390,0,0
South America%Mexico%Elektra,0,0,0,0,0,0,22762.7,389,0,0
North America%US%El Paso,0,0,0,0,0,0,22838,387,0,0
Africa%South Africa%Standard Bank,0,0,0,0,24351.2,325,23095.2,381,0,0
South America%Chile%Falabella,0,0,0,0,0,0,23296.3,377,0,0
Europe%Russia%Uralkali,0,0,0,0,0,0,23384.1,374,0,0
South America%Brazil%Souza Cruz,0,0,0,0,0,0,23459,373,0,0
Asia%Thailand%Siam Commercial Bank,0,0,0,0,0,0,23491.4,372,0,0
Australia%Australia%Newcrest Mining,0,0,0,0,0,0,23520.3,371,0,0
North America%US%Mosaic,0,0,45462.7,175,27052.5,281,23523.8,370,0,0
Europe%Russia%VTB Bank,0,0,24543.1,372,28692.4,263,23784,366,0,0
North America%US%Centurylink,0,0,0,0,0,0,23948.1,361,0,0
Europe%Switzerland%The Swatch Group,0,0,0,0,17239.6,467,24133.6,359,0,0
Asia%Japan%Inpex,0,0,0,0,17314.5,465,24832.6,348,0,0
Asia%Singapore%Wilmar International,0,0,19368.2,498,30634.3,244,24948.9,345,0,0
Europe%Russia%Gazprom Neft,0,0,0,0,0,0,25083.6,343,0,0
North America%US%Newmont Mining,0,0,0,0,24600.7,320,25132.2,340,0,0
Asia%India%Bharti Airtel,0,0,39079.2,218,26382.6,290,25187.6,339,0,0
North America%US%FPL Group,0,0,25540,357,19977.1,393,25422,336,0,0
North America%US%Tyco International,0,0,0,0,18176.1,435,25897,332,0,0
Asia%India%NTPC,0,0,0,0,38017.8,184,26341.1,324,0,0
South America%Brazil%Ogx Petroleo,0,0,0,0,30155.1,249,26780.6,316,0,0
North America%Canada%Cenovus Energy,0,0,0,0,19646,401,27080.9,311,0,0
Asia%Singapore%DBS Group Holdings,0,0,0,0,23349.5,334,27312.2,309,0,0
North America%US%Dell,0,0,0,0,29405,257,29241.1,283,0,0
Asia%Hong Kong%Cheung Kong Holdings,0,0,0,0,29829.4,251,29921.6,275,0,0
Europe%Spain%Repsol YPF,0,0,0,0,28959.8,260,30580.5,265,0,0
Europe%UK%International Power,0,0,0,0,0,0,32969,243,0,0
Europe%France%EADS,0,0,0,0,16448.7,489,33593.9,235,0,0
South America%Brazil%Telefonica Brasil,0,0,0,0,0,0,33701.8,234,0,0
Asia%Singapore%Jardine Strategic,0,0,0,0,0,0,34171.2,227,0,0
South America%Brazil%Santander Brasil,0,0,0,0,46805.4,145,34997.8,220,0,0
Europe%France%Hermes International,0,0,0,0,0,0,35517.8,219,0,0
North America%Canada%Goldcorp,0,0,27564.1,327,27446.4,276,36437.7,212,0,0
Europe%UK%Glencore International,0,0,0,0,0,0,43070.6,162,0,0
North America%Canada%Barrick Gold,0,0,0,0,37809.4,189,43392.9,161,0,0
North America%US%News Corp,0,0,0,0,39833.3,172,48971.4,141,0,0
North America%US%Kraft Foods,0,0,47548.1,166,52350.6,123,67356,93,0,0
Asia%India%Indian Oil,0,0,0,0,16048.4,499,0,0,0,0
North America%US%Juniper Networks,0,0,0,0,16063.1,498,0,0,0,0
Asia%Taiwan%Cathay Financial,0,0,23666.2,391,16139.4,497,0,0,0,0
North America%US%Motorola,0,0,0,0,16247.3,494,0,0,0,0
Europe%Russia%VimpelCom,0,0,21538,429,16256.1,493,0,0,0,0
North America%US%Waste Management,0,0,0,0,16679.9,487,0,0,0,0
Europe%Spain%Criteria CaixaCorp,0,0,23179.4,399,16695.8,486,0,0,0,0
Asia%Hong Kong%Hang Lung Properties,0,0,0,0,16718.9,485,0,0,0,0
Europe%UK%Rolls-Royce Group,0,0,0,0,16748.5,484,0,0,0,0
North America%US%Kohl's,0,0,0,0,16816.1,482,0,0,0,0
Africa%Morocco%Itissalat Al Maghrib,0,0,0,0,16872.3,481,0,0,0,0
Europe%Spain%Gas Natural SDG,0,0,0,0,17050.3,476,0,0,0,0
North America%US%Staples,0,0,0,0,17064,475,0,0,0,0
Asia%Israel%ICL,0,0,0,0,17139.9,473,0,0,0,0
Europe%France%Veolia Environnement,0,0,0,0,17152,472,0,0,0,0
Europe%Russia%Mobile Telesystems,0,0,25514.6,358,17188.5,470,0,0,0,0
North America%Canada%Talisman Energy,0,0,0,0,17445.3,459,0,0,0,0
Asia%Hong Kong%Swire Pacific,0,0,0,0,17466.2,458,0,0,0,0
Europe%Ireland%CRH,0,0,0,0,17467.6,457,0,0,0,0
South America%Brazil%Usiminas,0,0,19409.5,495,17473.9,456,0,0,0,0
North America%US%Sysco,0,0,0,0,17480.2,455,0,0,0,0
Asia%China%China Railway Group,0,0,21339.7,433,17558,453,0,0,0,0
Europe%Spain%Iberdrola Renovables,0,0,29516.9,306,17576.1,452,0,0,0,0
Asia%China%China COSCO,0,0,35247.8,242,17656.7,450,0,0,0,0
Europe%Germany%ThyssenKrupp,0,0,29543.7,305,17721.3,448,0,0,0,0
Asia%Japan%Fujifilm,0,0,0,0,17734.3,447,0,0,0,0
South America%Mexico%Telecom,0,0,0,0,17734.8,446,0,0,0,0
North America%US%Best Buy,0,0,0,0,17783.1,445,0,0,0,0
Asia%Indonesia%Telekomunikasi Indonesia,0,0,21134.6,439,17834.8,444,0,0,0,0
Europe%Italy%Snam Rete Gas,0,0,0,0,18131.3,436,0,0,0,0
North America%Canada%Sun Life Financial,0,0,0,0,18180.4,434,0,0,0,0
Europe%France%Alstom,0,0,30688.5,290,18349.4,431,0,0,0,0
Africa%South Africa%Impala Platinum,0,0,24325.8,374,18403.9,430,0,0,0,0
Asia%Hong Kong%China Overseas Land & Inv,0,0,0,0,18453.3,428,0,0,0,0
Asia%South Korea%Shinhan Financial Group,0,0,20923.1,445,18629.3,420,0,0,0,0
Asia%South Korea%KB Financial Group,0,0,0,0,18644,417,0,0,0,0
Asia%China%Air China,0,0,22270.3,414,18883.5,414,0,0,0,0
Asia%Japan%Chubu Electric Power,0,0,0,0,19083.1,409,0,0,0,0
Europe%Turkey%Akbank,0,0,0,0,19313.9,407,0,0,0,0
Europe%Turkey%TKI Garanti Bankasi,0,0,0,0,19589.8,403,0,0,0,0
Australia%Australia%QBE Insurance Group,0,0,0,0,19634,402,0,0,0,0
Asia%Kuwait%Zain Group,0,0,0,0,20019.6,392,0,0,0,0
Asia%China%Baoshan Iron & Steel,0,0,30993.1,288,20216.3,388,0,0,0,0
Asia%Singapore%Oversea-Chinese Bkg.,0,0,0,0,20217.4,387,0,0,0,0
Europe%Russia%Novolipetsk Steel,0,0,24272.6,376,20606.7,383,0,0,0,0
South America%Brazil%Gerdau,0,0,19471.6,492,21258.8,371,0,0,0,0
Asia%Japan%Kansai Electric Power,0,0,0,0,21693.6,364,0,0,0,0
Asia%India%Larsen & Toubro,0,0,22039.7,421,21765.7,363,0,0,0,0
Asia%China%China Coal Energy,0,0,28873.3,311,22057,357,0,0,0,0
Asia%China%Aluminum Corp.of China,0,0,0,0,22095.3,356,0,0,0,0
Asia%India%Steel Authority Of India,0,0,0,0,23165.9,338,0,0,0,0
Europe%UK%Eurasian Natural Resources,0,0,25210.1,364,23284.3,336,0,0,0,0
Asia%UAE%Emirates Telecom.,0,0,0,0,24449.5,322,0,0,0,0
Asia%Japan%JFE Holdings,0,0,0,0,24757.7,317,0,0,0,0
South Africa%Argentina%Tenaris,0,0,0,0,25527.2,302,0,0,0,0
Europe%Netherlands%KPN,0,0,0,0,25683.9,300,0,0,0,0
Asia%India%Bharat Heavy Electronics,0,0,25092.8,367,26010.1,297,0,0,0,0
Asia%Hong Kong%China Unicom (Hong Kong),0,0,0,0,26521.7,289,0,0,0,0
North America%US%XTO Energy,0,0,29912.4,297,27522.2,275,0,0,0,0
North America%US%Transocean,0,0,0,0,27782.2,273,0,0,0,0
South America%Brazil%Siderurgica Nacional,0,0,28773.7,312,30187,248,0,0,0,0
Asia%Japan%Tokyo Electric Power,0,0,36222.3,235,36080.3,201,0,0,0,0
North America%Canada%Research In Motion,0,0,63199.3,107,41336.7,163,0,0,0,0
North America%US%Wells Fargo & Co,0,0,0,0,161454.5,23,0,0,0,0
Asia%China%Angang Steel,0,0,19490.1,490,0,0,0,0,0,0
Europe%Belgium%GBL,0,0,19761.3,482,0,0,0,0,0,0
Europe%Spain%ACS Actividades de Construccione,0,0,20168.1,471,0,0,0,0,0,0
Europe%Poland%PKO Bank,0,0,20280.1,468,0,0,0,0,0,0
Europe%Denmark%Vestas Windsystems,0,0,20306.2,467,0,0,0,0,0,0
North America%US%Public Service Enterprise Group,0,0,20441.7,464,0,0,0,0,0,0
Europe%Spain%Union Fenosa,0,0,20551.7,460,0,0,0,0,0,0
South America%Mexico%Telmex,0,0,20692.7,454,0,0,0,0,0,0
Asia%China%Shanghai International Port,0,0,20775.1,452,0,0,0,0,0,0
Europe%Spain%Abertis,0,0,20879,448,0,0,0,0,0,0
Europe%France%Eramet,0,0,20977,442,0,0,0,0,0,0
Europe%Austria%Raiffeisen International Bank,0,0,21162.3,438,0,0,0,0,0,0
North America%US%Entergy,0,0,21345,432,0,0,0,0,0,0
Europe%Germany%HeidelbergCement,0,0,21603.1,427,0,0,0,0,0,0
Europe%Portugal%Energias de Portugal,0,0,22248.6,415,0,0,0,0,0,0
Europe%Russia%SeverStal,0,0,22824.4,404,0,0,0,0,0,0
Europe%Netherlands%Akzo Nobel,0,0,23042.3,402,0,0,0,0,0,0
Europe%Poland%Bank Pekao,0,0,23164,400,0,0,0,0,0,0
North America%Canada%Canadian National Railways,0,0,23520.8,392,0,0,0,0,0,0
North America%US%Chesapeake Energy,0,0,23721.6,390,0,0,0,0,0,0
Asia%China%China Vanke,0,0,23915.2,387,0,0,0,0,0,0
Africa%Morocco%Itissalat Al-Maghrib,0,0,24002.8,382,0,0,0,0,0,0
